comment,label,score
52922 even the police join,POSITIVE,0.52989262342453
Chinas rapid development is astonishing with skyscrapers rising everywhere,POSITIVE,0.9997348189353943
Is this guy famous because he has large streams thus becoming even more famous due to them,POSITIVE,0.9997009038925171
Imagine if we all had 0 tarriffs i can order those meat sticks,NEGATIVE,0.9985514283180237
4756 bro what the f is this music over your video bro,NEGATIVE,0.998028576374054
Its seems they added song later it was not on live stream,NEGATIVE,0.999308705329895
Looking forward to the arrival of more American influencers who want to talk about and see China,POSITIVE,0.9980156421661377
All of this is speed minion 40113 hahaha,NEGATIVE,0.9937077760696411
Im disappointed that you dont know Jackson Speedy,NEGATIVE,0.9997579455375671
Xintiandi mixes old Shikumen houses with trendy cafes and boutiques,POSITIVE,0.996504545211792
Got me wondering if only jake and water where with him Easy translation,NEGATIVE,0.9966250658035278
hr phone and 61705,NEGATIVE,0.9540974497795105
The worlds secondtallest building Shanghai Tower pierces the clouds,POSITIVE,0.9912889003753662
I hope more American bloggers can come to China and show the real China to the world,POSITIVE,0.9788714051246643
One person was right because he say come to Nepal no YouTuber went there man Im so lonely,NEGATIVE,0.9912524819374084
Your translator was not translating for you he has his own agenda and was being extremely rude to everyone around you please fire him,NEGATIVE,0.9994705319404602
Your video shows China very well,POSITIVE,0.9998327493667603
I am proud of my country,POSITIVE,0.9998701810836792
25822 yea thats me,NEGATIVE,0.5707294940948486
The Forbidden Citys red walls guard 600 years of imperial secrets,NEGATIVE,0.6487103700637817
Yes the translator ruined it,NEGATIVE,0.9998037219047546
4837 you are not fasting,NEGATIVE,0.6538017988204956
Speed please go to India next,POSITIVE,0.9968293309211731
There are so many delicious Chinese foods that I always miss them when I am abroad,POSITIVE,0.9997105002403259
come to myanmar pls,NEGATIVE,0.5950663685798645
41304 I cant stop laughing,POSITIVE,0.9580987691879272
this is you in china version,POSITIVE,0.9983774423599243
lightnatsuki7222 wasnt he a muslim at some point,NEGATIVE,0.9865090250968933
Danny43716 he just does that to get views lol u trusting anything he does,NEGATIVE,0.9922850131988525
Wawooyou guy did great jobhandpinkwavingi love youbuddywelcome to my cityand you will get the best and delious foods in this world,POSITIVE,0.9997186064720154
Everything is Designed on purpose nothing much fun,NEGATIVE,0.9997174143791199
Hi bro in China you do not need bodyguard Seriously it is very safe for a girl to walk at night by herself I left China 34 years ago I settled in US I have been a cop for 28 years,POSITIVE,0.9867972135543823
Chinese culture is looking forward to your promotion to let those who dont understand China see it,POSITIVE,0.9923834204673767
The infrastructure is welldeveloped transportation is convenient and life is incredibly easy,POSITIVE,0.9988271594047546
Rongchang a millenniumold city of intangible cultural heritage Discover pottery artistry admire Xiabu linen crafts and wander along the serene Laixi River Hear history whisper in Wanling Ancient Town witness ceramic mastery in Antao Pottery Village Savor Rongchang Braised Goose a heritage delicacy with tender meat infused with secret spices offering a meltinyourmouth delight Where ancient charm meets modern vibes Rongchang invites you to savor a feast for the senses and embark on a journey through authentic Bayu culture,POSITIVE,0.9992596507072449
Come to Kazakhstan pls,POSITIVE,0.8195754289627075
Mr Hyperthyroids China trip is a marvelous crosscultural encounter Marveling at seamless network connectivity aboard bullet trains and soaking up vibrant street life with warm hospitality every sight unveils the authentic China More than a personal adventure this journey opens a window for the world to witness Chinas openness inclusiveness and modern grandeur as a responsible global power 70 words,POSITIVE,0.9998261332511902
Pls fire your translatorpink hair,NEGATIVE,0.9608904123306274
Indonesia everywhere,POSITIVE,0.9943987727165222
I need to visit China one Day,NEGATIVE,0.7654890418052673
What we dont know about this video is bigger than what you see Love you ispeed Do more videos please,POSITIVE,0.9987143278121948
China is a very beautiful country,POSITIVE,0.9998694658279419
Never thought china allowed western content creators stream in they country,POSITIVE,0.9881536364555359
Bodyguards are just there to break the crowds apart when it gets too hectic Sometimes Speed can barely walk or have diehard fans annoying him for pictures or signatures when he has his attention somewhere else I mean that recent stream in Chengdu was a perfect example why he needs a lot But in terms of Safety youre right,POSITIVE,0.7402347326278687
speed need to hire a good translator though The two guys speed hired are bouncers For a typical club in US they are good choice I believe speed needs to hire ex military or ex police men to be his body guards like secret service folks,NEGATIVE,0.9981890320777893
As a local from Uncles hometown I warmly welcome everyone to visit Rongchang If youre planning a trip feel free to contact me for insider tips,POSITIVE,0.9995734095573425
I completely agree,POSITIVE,0.9998457431793213
Look forward to your next coming,POSITIVE,0.9997527003288269
No matter what you see China is still a developing country,NEGATIVE,0.8907245993614197
The gov of china working hard in the comments,POSITIVE,0.9248377680778503
4706 she Looks Like she is crying or something,NEGATIVE,0.9984824061393738
If you like China and want to live in Zhuhai to buy a house please find me,POSITIVE,0.9985857009887695
I like this country very much,POSITIVE,0.9998213648796082
Speed your team can be very rude this is Ms Tarsha you need to have me travel with you I am a Jesus woman a licensed Barber and I can cook I watched all your China streams and I notice no one cares hand sanitizer for you and they see how many people you are shaking hands withI will also get some of your workers right together Think of me as a Mom traveling with you God bless you Speed loved how you called on the Jesus when you were in the flying car,NEGATIVE,0.9673727750778198
This is why China on top,POSITIVE,0.9970169067382812
Why does he accept racism directed at him,NEGATIVE,0.9956455230712891
10723 I heard the guy count Tu dua tiga 123 Wherever you go you will find Indonesians hahah santaiiii,POSITIVE,0.8840955495834351
I Thought Bro Wanted Icecream Didnt watch it fully yet,NEGATIVE,0.9986163377761841
Speed l hop u see this l saw Ur vid from goodbye Amy and now lm cryn so please dont forget Amy please,POSITIVE,0.9857094287872314
Top streamer,POSITIVE,0.9978628754615784
yo remember to shout out to i show speed yes sir,POSITIVE,0.999303936958313
YAYY CHINNA WWWW IN CHAT 205,NEGATIVE,0.9862675666809082
China will become more and more popular with foreign people,POSITIVE,0.999496340751648
was slipz not there,NEGATIVE,0.999275267124176
Welcome to check out various delicacies in Shenzhen,POSITIVE,0.999285876750946
I come to here just want to say you hired two worse translater I heard the guy in red in Beijing He is so terrible in translation that he didnt even translate what people said,NEGATIVE,0.9997907280921936
I loved the Girl at 4600 her intagram or social media page I dont know what happened to me but for years I didnt like a girl this much like this comment for her to see it I hope she see it,POSITIVE,0.9931625127792358
Chinese superpower,POSITIVE,0.9997469782829285
24351 u can clearly hear him pee,NEGATIVE,0.9955589771270752
antichinese propaganda is so stupid i dont see anything wrong with china well except their government but their cities and people are friendly,POSITIVE,0.9769382476806641
serpentza now more than ever,POSITIVE,0.998479425907135
Love from Muslim,POSITIVE,0.9997453093528748
Speed please bring uncle,POSITIVE,0.9994853734970093
44512 he looks so fine,POSITIVE,0.9996774196624756
did he get rid of the translator,NEGATIVE,0.9104565382003784
I show speed missing,NEGATIVE,0.9997746348381042
The technological advancements here are amazingsmart living is now a daily reality,POSITIVE,0.99918133020401
The bodyguard said in chinese sounds very rude could say thats more polite way thank you uploading this video of my home town Shanghai which I think its the best Welcome to Shanghai and other cities in China,POSITIVE,0.9972378015518188
Beautiful China needs your publicity,POSITIVE,0.5524701476097107
I know Im late but China is the best plus I met speed in China,POSITIVE,0.9998277425765991
Its up to you to tell the Chinese story well,POSITIVE,0.9998102784156799
Why yall keep saying SANTAI they dont know the damn word hahahahhaha,NEGATIVE,0.9988069534301758
Welcome to China My hometown,POSITIVE,0.9998214840888977
Speed Im just following you on YouTube,POSITIVE,0.9821463227272034
best stream,POSITIVE,0.9998255372047424
Frankly this dude is like one portable zoo A speaking gorilla,NEGATIVE,0.996677041053772
4444 the girl,POSITIVE,0.9331415891647339
Hey respect But you do need a new translator,NEGATIVE,0.9830467104911804
What is the ig of the first girl,POSITIVE,0.9242314100265503
Does he meet the Olympic player,POSITIVE,0.9981972575187683
I came here specially to give you a thumbs up,POSITIVE,0.999728262424469
Chinas highspeed rail is incrediblefast comfortable and safe truly worldleading,POSITIVE,0.9998527765274048
The only thing to complain about in china is the loneliness and police officers and government just like everywhere else Otherwise there seems to be more relaxed rules Like in the UK people cant just crowd in a shop like that and breakdance randomly 45507 and get away with it,NEGATIVE,0.9929602742195129
First time in China and your Chinese,POSITIVE,0.9996001124382019
That pink haired guy is clearly working with government or related to them somehow hes way too stressed and worried for just a normal tour guide hes working with maybe government agency,NEGATIVE,0.9993507266044617
